0.027600000000000003,6.2772790909926745e-6
0.0748,0.000013663154607894705
0.12290000000000001,0.000024921420147526485
0.1699,0.00003786231915927415
0.216,0.00004127807499999998
0.263,0.00005178698896428569
0.309,0.0000653988427692308
0.356,0.0000776509720192308
0.401,0.00008170672932142857
0.449,0.00009312415802631581
0.414,0.00008520114199999995
0.374,0.00007681697936538458
0.331,0.00006616547398076921
0.287,0.00006386857878571425
0.241,0.000051854362454545485
0.195,0.00003760611438888891
0.15,0.000032599598000000013
0.102,0.000024027147807017526
0.055799999999999995,0.00001646588335958905
0.021500000000000002,6.1459392697368474e-6
0.014199999999999999,1.880584244525591e-6
0.092,0.00002027532987719299
0.203,0.0000382396698333333
0.32,0.00006765999562500006
0.442,0.00009059968117391308
0.559,0.00011609802693181813
0.668,0.00013636138274999998
0.784,0.0001583809980454545
0.912,0.0001827746902142857
1.027,0.00020746555270312496
1.14,0.0002283562255576923
1.251,0.00024908941065178566
1.366,0.00026828160094505494
1.47,0.00028388469908219175
1.567,0.0002993884607265626
1.652,0.0003146122204166668
1.728,0.0003267061139575472
1.795,0.0003348544570769231
1.796,0.0003347032291923077
1.854,0.0003419465661153846
1.894,0.0003542819888970589
1.923,0.0003606295812954546
1.911,0.0003555963119772727
1.881,0.00034903921868749996
1.839,0.0003413269629375
1.781,0.0003309915671323529
1.715,0.0003226223343333333
1.64,0.0003128478213421053
1.553,0.00029779053259999994
1.453,0.00027985060360869574
1.342,0.0002625777721388889
1.229,0.00024276509224107143
1.115,0.0002172889334090909
0.996,0.00020131383231481478
0.883,0.0001796471918928572
0.764,0.0001553098699431818
0.65,0.00013365904724999998
0.536,0.00011091220275000001
0.415,0.00008504137987500006
0.298,0.00006545444349999996
0.179,0.000032232309749999995
0.0615,0.000014913455455479454
