0.0221,0.009959683069681053
0.0504,0.009962116443093522
0.0891,0.009968212622954546
0.12969999999999998,0.009978903167769858
0.1722,0.00999320262633202
0.214,0.010011765582752808
0.258,0.010032295351470589
0.302,0.010054970410638298
0.345,0.0100828502625
0.391,0.010116562505
0.435,0.010129322629069768
0.479,0.010155234841666666
0.523,0.010179366863829788
0.568,0.010202990341666666
0.612,0.010226137352777779
0.658,0.01024896711625
0.702,0.010268720367187501
0.745,0.010285312688372093
0.79,0.010309639925
0.833,0.010327227491666667
0.878,0.010346108175581395
0.921,0.010362946270930233
0.964,0.010378720426111113
1.008,0.010395331872619047
1.05,0.010409725217045454
1.092,0.010424127906976745
1.135,0.010437865608333333
1.179,0.01045032068809524
1.22,0.010463273333928571
1.261,0.010475258377906978
1.303,0.010486187403048781
1.345,0.010496784372619049
1.384,0.010506890782051281
1.424,0.0105166419
1.46,0.01052557698382353
1.496,0.010534116100757576
1.529,0.010542109252941176
1.56,0.010549347396666665
1.592,0.010556058798275862
1.62,0.010562684325
1.648,0.010569483305555556
1.674,0.010574995128125
1.699,0.01058039288478261
1.722,0.010584448441304347
1.745,0.010588643267857143
1.766,0.01059326618
1.786,0.010597258643421053
1.805,0.010601241312499999
1.824,0.0106039639125
1.839,0.0106068505
1.862,0.0106112430125
0.016300000000000002,0.009959400804295998
